DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-01,72793894274,30.08458333333333,40.0,43,0,FG:2 |FG |,0.00375,4.5,89.0,30.08875,CLR:00,29.74458333333333,10.0,42.0,0,19.75,0.5675675675675675
2024-02-11,72793894274,30.04125,45.0,43.0,T,-RA:02 |RA |RA,0.0075,6.0,89.0,30.045416666666664,BKN:07 33 BKN:07 41 OVC:08 49,29.70125,10.0,47.0,000,26.214285714285715,8.487179487179487
2024-02-12,72793894274,30.12239130434784,43.0,45.0,0.00,-RA:02 |RA |RA,-0.01,3.625,93.0,30.125416666666663,OVC:08 4,29.782391304347826,10.0,44.0,200,21.5,7.043478260869565
2024-02-13,72793894274,30.086749999999995,40.0,43.0,0.00,-RA:02 |RA |RA,0.02,5.75,89.0,30.084166666666665,CLR:00,29.74675,10.0,42.0,010,19.8,6.675
2024-02-14,72793894274,29.848,32.0,36.0,0.00,-RA:02 |RA |RA,0.03,7.375,89.0,29.86333333333333,CLR:00,29.508,10.0,39.0,030,19.8,6.566666666666666
2024-02-15,72793894274,29.943125,37.0,34.0,0.00,-RA:02 |RA |RA,-0.0475,2.875,89.0,29.99083333333333,OVC:08 50,29.603124999999995,10.0,39.0,020,22.75,8.6875
2024-02-16,72793894274,30.21125,22.0,43.0,0.00,-RA:02 |RA |RA,0.0049999999999999,4.125,41.0,30.2175,CLR:00,29.871250000000003,10.0,35.0,030,17.0,5.458333333333333
2024-02-17,72793894274,29.936666666666667,26.0,43.0,0.00,-RA:02 |RA |RA,0.04375,6.75,42.0,29.941666666666663,CLR:00,29.596666666666664,10.0,35.0,030,17.0,5.416666666666667
2024-02-18,72793894274,29.82175,43.0,45.0,0.00,BR:1 ||,0.00375,4.875,89.0,29.81375,CLR:00,29.48175,10.0,44.0,000,22.0,2.8157894736842106
2024-02-19,72793894274,29.73938775510204,41.0,45.0,0.00,BR:1 ||,1.734723475976807e-18,3.875,93.0,29.724166666666665,CLR:00,29.39938775510204,10.0,42.0,000,26.0,2.795918367346939
2024-02-20,72793894274,29.849333333333323,41.0,43.0,T,-RA:02 BR:1 |RA |RA,-0.01,3.625,93.0,29.8725,OVC:08 2,29.50933333333333,10.0,42.0,000,21.0,1.5909090909090908
2024-02-21,72793894274,29.949,44.0,46.0,0.01,-RA:02 |RA |RA,-0.03625,2.75,93.0,29.97041666666667,OVC:08 31,29.609,10.0,45.0,000,21.0,5.321428571428571
2024-02-22,72793894274,30.30692307692308,41.0,45.0,0.00,BR:1 ||,-0.02375,2.25,80.0,30.30666666666667,CLR:00,29.96692307692308,10.0,44.0,000,21.8125,2.8076923076923075
2024-02-23,72793894274,30.300638297872347,39.0,43.0,0.00,BR:1 ||,0.0125,5.0,89.0,30.30416666666667,CLR:00,29.96063829787233,10.0,42.0,000,21.8125,2.021276595744681
2024-02-24,72793894274,30.12272727272727,42.0,47.0,0.00,BR:1 ||,0.0225,7.125,89.0,30.12375,OVC:08 11,29.78272727272728,10.0,45.0,220,21.8125,8.268292682926829
2024-02-25,72793894274,29.80583333333333,44.0,46.0,0.00,-RA:02 |RA |RA,0.03375,6.5,93.0,29.81625,CLR:00,29.46583333333334,10.0,45.0,200,27.939393939393938,14.77777777777778
2024-02-26,72793894274,29.82275862068965,32.0,37.0,0.00,-RA:02 |RA |RA,-0.02,2.5,82.0,29.83375,CLR:00,29.48275862068965,10.0,35.0,240,21.357142857142858,8.793103448275861
2024-02-27,72793894274,30.015,27.0,43.0,0.00,-RA:02 |RA |RA,0.00375,4.5,76.0,30.00958333333333,CLR:00,29.674999999999997,10.0,40.0,200,27.875,9.5
2024-02-28,72793894274,29.58441176470588,45.0,49.0,0.04,-RA:02 |RA |RA,0.05875,6.875,86.0,29.621666666666663,OVC:08 65,29.24705882352941,10.0,47.0,190,27.74074074074074,14.294117647058824
2024-02-29,72793894274,29.47636363636364,36.0,39.0,0.01,-RA:02 |RA |RA,-0.0124999999999999,2.0,89.0,29.485000000000003,BKN:07 12 OVC:08 23,29.14218181818183,10.0,38.0,200,22.307692307692307,9.163636363636364
2024-03-01,72793894274,29.474418604651166,34.0,38,0.00,-RA:02 |RA |RA,0.02625,6.375,86.0,29.4575,CLR:00,29.13883720930233,10.0,36.0,190,21.73684210526316,9.767441860465116
2024-03-02,72793894274,29.432368421052622,33.0,37,0.00,-RA:02 |RA |RA,-0.0325,3.0,86.0,29.45250000000001,BKN:07 9,29.099210526315797,10.0,36.0,200,23.61904761904762,10.657894736842104
2024-03-03,72793894274,29.672702702702704,33.0,37,0.00,-RA:02 |RA |RA,-0.02,1.875,86.0,29.679166666666664,BKN:07 14 OVC:08 20,29.332702702702708,10.0,35.0,190,24.0,13.27027027027027
2024-03-04,72793894274,29.887428571428572,33.0,36,0.00,-RA:02 |RA |RA,-0.0225,3.0,89.0,29.898750000000003,CLR:00,29.54742857142857,10.0,35.0,200,23.8125,8.628571428571428
2024-03-05,72793894274,30.00621621621621,33.0,37,0.00,BR:1 ||,-0.01625,3.125,89.0,30.027083333333334,CLR:00,29.66621621621622,10.0,35.0,000,30.75,4.513513513513513
2024-03-06,72793894274,30.09851851851852,25.0,31,0.00,BR:1 ||,-0.00625,4.375,85.0,30.11,CLR:00,29.758518518518517,10.0,35.0,000,30.75,1.0740740740740742
2024-03-07,72793894274,30.205200000000005,28.0,33,0.00,BR:1 ||,-0.015,2.875,96.0,30.225000000000005,CLR:00,29.865200000000005,10.0,31.0,000,30.75,0.72
2024-03-08,72793894274,30.10875,36.0,45,0.00,-RA:02 |RA |RA,0.0375,5.75,71.0,30.115416666666665,CLR:00,29.76875,10.0,42.0,000,30.75,1.2916666666666667
2024-03-09,72793894274,29.775,38.0,42,0.00,-RA:02 |RA |RA,0.02625,5.625,66.0,29.777083333333334,CLR:00,29.435,10.0,41.0,200,30.75,10.346153846153848
2024-03-10,72793894274,29.70242424242424,41.0,45,T,-RA:02 |RA |RA,-0.0125,2.375,83.0,29.692916666666665,OVC:08 30,29.362424242424243,10.0,42.0,200,24.58823529411765,11.65625
2024-03-11,72793894274,29.743703703703705,40.0,47,0.00,-RA:02 |RA |RA,0.0199999999999999,4.571428571428571,77.0,29.734166666666663,BKN:07 38 OVC:08 49,29.40370370370371,10.0,44.0,190,26.0,7.444444444444445
2024-03-12,72793894274,29.877692307692318,42.0,44,T,-RA:02 |RA |RA,-0.06625,2.0,86.0,29.951666666666668,CLR:00,29.537692307692307,10.0,44.0,190,23.33333333333333,11.846153846153848
2024-03-13,72793894274,30.410344827586208,34.0,38,0.00,BR:1 ||,-0.035,2.75,86.0,30.425833333333333,CLR:00,30.06827586206896,10.0,36.0,000,18.0,4.758620689655173
2024-03-14,72793894274,30.463703703703708,37.0,37,0.00,BR:1 ||,0.01625,5.5,86.0,30.46041666666667,CLR:00,30.12185185185185,10.0,44.0,000,18.0,4.296296296296297
2024-03-15,72793894274,30.18958333333333,39.0,44,0.00,BR:1 ||,0.035,6.25,79.0,30.19208333333334,CLR:00,29.84958333333334,10.0,41.0,030,21.5,7.166666666666667
2024-03-16,72793894274,30.052916666666665,43.0,47,0.00,BR:1 ||,-0.0012499999999999,4.5,45.0,30.051666666666662,CLR:00,29.71291666666667,10.0,47.0,000,17.0,3.333333333333333
2024-03-17,72793894274,30.191666666666663,41.0,47,0.00,BR:1 ||,-0.0125,3.0,36.0,30.189166666666665,CLR:00,29.851666666666663,10.0,43.0,000,17.0,2.6666666666666665
2024-03-18,72793894274,30.149166666666662,41.0,64,0.00,BR:1 ||,0.01625,5.0,74.0,30.14833333333333,CLR:00,29.809166666666663,10.0,52.0,000,17.0,4.375
2024-03-19,72793894274,30.016071428571426,40.0,45,0.00,BR:1 ||,0.0087499999999999,4.875,83.0,30.015416666666667,CLR:00,29.676071428571426,10.0,43.0,000,17.0,3.740740740740741
2024-03-20,72793894274,29.999666666666663,39.0,46,0.00,-RA:02 |RA |RA,0.00375,3.625,77.0,30.00125,OVC:08 19,29.659666666666663,10.0,46.0,000,19.0,3.733333333333333
2024-03-21,72793894274,30.053589743589743,44.0,52,0.00,-RA:02 BR:1 |RA |RA,-0.01,3.625,93.0,30.0575,CLR:00,29.713589743589747,10.0,50.0,000,19.0,3.615384615384616
2024-03-22,72793894274,29.83733333333334,48.0,50,0.00,BR:1 ||,0.0475,6.0,93.0,29.8275,BKN:07 2,29.497333333333327,10.0,49.0,000,19.0,3.2222222222222223
2024-03-23,72793894274,29.58622222222222,46.0,48,0.00,BR:1 ||,0.0062499999999999,4.875,93.0,29.586250000000003,BKN:07 7 BKN:07 49 OVC:08 60,29.24622222222221,10.0,47.0,000,19.0,4.288888888888889
2024-03-24,72793894274,29.787317073170737,43.0,46,0.00,-RA:02 |RA |RA,-0.02875,2.75,89.0,29.795416666666668,CLR:00,29.447317073170737,10.0,45.0,000,19.0,3.829268292682927
2024-03-25,72793894274,29.884594594594603,43.0,47,0.00,-RA:02 |RA |RA,-0.0014285714285714,4.857142857142857,86.0,29.885217391304344,OVC:08 10,29.544594594594585,10.0,45.0,200,20.0,7.918918918918919
2024-03-26,72793894274,29.974242424242423,41.0,46,0.00,-RA:02 |RA |RA,-0.00375,4.375,86.0,29.982083333333332,CLR:00,29.634242424242423,10.0,44.0,200,22.0,7.090909090909091
2024-03-27,72793894274,29.721481481481483,40.0,44,0.00,-RA:02 |RA |RA,0.02125,5.625,83.0,29.725416666666664,OVC:08 34,29.38148148148148,10.0,43.0,000,24.166666666666668,6.407407407407407
2024-03-28,72793894274,29.734814814814825,40.0,43,0.00,-RA:02 |RA |RA,-0.00875,4.875,89.0,29.7375,BKN:07 23 OVC:08 30,29.39481481481482,10.0,42.0,190,26.0,7.592592592592593
2024-03-29,72793894274,29.901666666666667,39.0,45,0.00,-RA:02 |RA |RA,-0.01375,3.25,77.0,29.90458333333333,CLR:00,29.561666666666667,10.0,44.0,000,17.5,6.166666666666667
2024-03-30,72793894274,29.9312,39.0,50,0.00,BR:1 ||,0.005,4.75,71.0,29.93,CLR:00,29.5912,10.0,43.0,020,17.5,7.083333333333333
2024-03-31,72793894274,29.984074074074076,38.0,45,0.00,BR:1 ||,-0.01625,3.75,83.0,29.98375,CLR:00,29.64407407407408,10.0,47.0,000,24.5,3.185185185185185
2024-04-01,72793894274,30.180714285714288,45.0,52,0.00,BR:1 ||,-0.02375,2.875,60.0,30.18041666666667,CLR:00,29.840714285714284,10.0,49.0,000,24.5,4.5
2024-04-02,72793894274,30.18736842105264,43.0,45,0.00,BR:1 ||,0.0075,5.5,93.0,30.180000000000007,CLR:00,29.847368421052632,10.0,45.0,200,24.5,6.868421052631579
2024-04-03,72793894274,30.109583333333333,37.0,43,0.00,-RA:02 |RA |RA,0.0249999999999999,6.0,82.0,30.11208333333333,CLR:00,29.769583333333333,10.0,41.0,210,21.83333333333333,9.541666666666666
2024-04-04,72793894274,29.827499999999997,36.0,43,0.00,-RA:02 |RA |RA,0.02375,7.125,68.0,29.83374999999999,CLR:00,29.487500000000008,10.0,40.0,000,21.666666666666668,4.0
2024-04-05,72793894274,29.832307692307698,38.0,42,0.00,-RA:02 |RA |RA,-0.0175,2.5,89.0,29.84208333333334,OVC:08 90,29.49230769230769,10.0,40.0,200,21.666666666666668,6.076923076923077
2024-04-06,72793894274,30.10862068965517,40.0,45,0.00,-RA:02 |RA |RA,-0.03,2.5,83.0,30.10833333333333,CLR:00,29.768620689655176,10.0,43.0,210,22.25,8.137931034482758
2024-04-07,72793894274,30.225,40.0,44,0.00,-RA:02 |RA |RA,-0.0075,2.75,85.0,30.22791666666667,CLR:00,29.885,10.0,42.0,190,20.0,6.966666666666667
2024-04-08,72793894274,30.14999999999999,46.0,49,0.00,-RA:02 |RA |RA,0.015,5.875,90.0,30.16416666666667,FEW:02 16 BKN:07 20 OVC:08 31,29.81,10.0,48.0,190,25.16,12.756756756756756
2024-04-09,72793894274,30.235172413793105,44.0,48,0.00,-RA:02 BR:1 |RA |RA,-0.03,2.25,93.0,30.25666666666667,CLR:00,29.8951724137931,10.0,48.0,210,19.0,7.551724137931035
2024-04-10,72793894274,30.28538461538461,36.0,57,0.00,-RA:02 |RA |RA,0.0225,5.875,42.0,30.285833333333333,CLR:00,29.94538461538461,10.0,46.0,000,23.8,3.05
2024-04-11,72793894274,29.950357142857143,43.0,47,0.00,-RA:02 |RA |RA,0.03625,6.5,86.0,29.965416666666663,CLR:00,29.61035714285714,10.0,45.0,000,23.8,4.7
2024-04-12,72793894274,29.861052631578957,43.0,47,0.00,-RA:02 |RA |RA,0.0,4.625,86.0,29.858750000000004,CLR:00,29.521052631578947,10.0,45.0,000,23.8,6.578947368421052
2024-04-13,72793894274,29.922692307692312,43.0,47,0.00,-RA:02 |RA |RA,-0.01125,3.0,74.0,29.924166666666668,CLR:00,29.582692307692305,10.0,43.0,040,18.33333333333333,6.384615384615385
2024-04-14,72793894274,30.0208,39.0,47,0.00,-RA:02 |RA |RA,-0.02,3.375,50.0,30.017916666666665,CLR:00,29.6808,10.0,44.0,000,20.0,5.88
2024-04-15,72793894274,30.2444,34.0,47,0.00,-RA:02 |RA |RA,-0.0275,2.625,71.0,30.246250000000003,CLR:00,29.904399999999995,10.0,43.0,220,21.0,9.0
2024-04-16,72793894274,30.34628571428572,36.0,42,0.00,-RA:02 |RA |RA,-0.00875,2.625,76.0,30.352916666666665,CLR:00,30.006285714285717,10.0,39.0,000,18.0,4.6571428571428575
2024-04-17,72793894274,30.42620689655173,36.0,40,0.00,BR:1 ||,2.1684043449710093e-19,4.0,89.0,30.424166666666668,CLR:00,30.085517241379303,10.0,39.0,000,22.0,5.517241379310345
2024-04-18,72793894274,30.25125,23.0,56,0.00,-RA:02 |RA |RA,0.02375,6.5,25.0,30.251666666666665,CLR:00,29.91125000000001,10.0,42.0,020,24.0,10.208333333333334
2024-04-19,72793894274,30.118749999999995,26.0,50,0.00,-RA:02 |RA |RA,0.01625,5.625,20.0,30.1175,CLR:00,29.77875,10.0,47.0,020,22.11111111111111,10.166666666666666
2024-04-20,72793894274,30.0664,28.0,47,0.00,-RA:02 |RA |RA,-0.02375,4.5,77.0,30.057916666666667,CLR:00,29.7264,10.0,43.0,VRB,26.83333333333333,6.56
2024-04-21,72793894274,30.33366666666666,39.0,44,0.00,-RA:02 |RA |RA,-0.005,4.75,49.0,30.33708333333332,CLR:00,29.993666666666677,10.0,42.0,200,21.285714285714285,9.6
2024-04-22,72793894274,30.14185185185185,39.0,47,0.00,-RA:02 |RA |RA,0.0325,6.75,74.0,30.13458333333333,CLR:00,29.80185185185185,10.0,43.0,020,22.33333333333333,10.2
2024-04-23,72793894274,29.95208333333333,39.0,49,0.00,-RA:02 |RA |RA,0.0062499999999999,5.25,55.0,29.949583333333333,CLR:00,29.61208333333333,10.0,44.0,000,20.0,3.583333333333333
2024-04-24,72793894274,30.039285714285715,46.0,50,0.00,-RA:02 |RA |RA,-0.00625,4.875,86.0,30.03916666666667,CLR:00,29.69928571428571,10.0,48.0,190,20.0,8.178571428571429
2024-04-25,72793894274,29.810877192982456,48.0,50,T,-RA:02 |RA |RA,0.035,5.625,93.0,29.81375,BKN:07 5 BKN:07 11 OVC:08 24,29.470877192982456,10.0,49.0,200,20.7,7.12280701754386
2024-04-26,72793894274,29.876595744680856,47.0,50,0.00,-RA:02 |RA |RA,-0.02625,1.75,89.0,29.871250000000003,BKN:07 11 BKN:07 41 OVC:08 60,29.53659574468087,10.0,48.0,210,22.36842105263158,5.468085106382978
2024-04-27,72793894274,29.990666666666662,46.0,49,0.00,-RA:02 |RA |RA,-0.0025,3.625,89.0,29.99125,FEW:02 10 SCT:04 23 OVC:08 37,29.65066666666668,10.0,48.0,200,22.36842105263158,10.622222222222222
2024-04-28,72793894274,30.063055555555557,41.0,47,0.00,-RA:02 |RA |RA,-0.00625,3.5,83.0,30.065,CLR:00,29.723055555555558,10.0,45.0,200,21.0,9.944444444444445
2024-04-29,72793894274,30.053333333333335,37.0,41,0.00,-RA:02 |RA |RA,-0.00375,3.5,89.0,30.065416666666668,CLR:00,29.71333333333333,10.0,41.0,000,22.0,5.181818181818182
2024-04-30,72793894274,30.104242424242425,40.0,41,0.00,-RA:02 |RA |RA,-0.01375,3.125,82.0,30.11545454545455,CLR:00,29.764242424242425,10.0,45.0,000,21.5,3.242424242424242
2024-05-01,72793894274,30.172142857142852,38.0,41.0,0.00,-RA:02 |RA |RA,0.01625,5.625,89.0,30.16458333333333,CLR:00,29.832142857142863,10.0,46.0,180,21.5,4.5
2024-05-02,72793894274,30.030833333333334,39.0,46.0,0.00,-RA:02 |RA |RA,0.00125,3.75,77.0,30.030416666666667,CLR:00,29.69083333333333,10.0,43.0,030,21.5,7.5
2024-05-03,72793894274,29.86208333333333,42.0,62.0,0.00,-RA:02 |RA |RA,0.04375,6.25,77.0,29.86083333333333,CLR:00,29.52208333333333,10.0,49.0,000,18.0,4.958333333333333
2024-05-04,72793894274,29.58,48.0,50.0,0.01,-RA:02 |RA |RA,0.0087499999999999,4.375,93.0,29.574583333333333,OVC:08 3,29.240816326530613,10.0,49.0,200,24.0,5.653061224489796
2024-05-05,72793894274,29.78918367346939,46.0,48.0,0.00,-RA:02 BR:1 |RA |RA,-0.025,2.875,86.0,29.78041666666667,OVC:08 3,29.44918367346939,10.0,47.0,200,23.88,10.877551020408164
2024-05-06,72793894274,29.90725,44.0,47.0,0.00,-RA:02 |RA |RA,-0.01875,2.25,90.0,29.92458333333333,CLR:00,29.56725,10.0,46.0,VRB,20.125,9.575
2024-05-07,72793894274,30.23,39.0,44.0,0.00,BR:1 ||,-0.04125,1.75,83.0,30.250833333333336,CLR:00,29.89,10.0,46.0,000,21.0,4.066666666666666
2024-05-08,72793894274,30.40875,39.0,62.0,0.00,BR:1 ||,-0.0024999999999999,3.875,83.0,30.41,CLR:00,30.067916666666665,10.0,47.0,000,21.0,6.0
2024-05-09,72793894274,30.293333333333337,46.0,69.0,0.00,BR:1 ||,0.0212499999999999,5.75,45.0,30.288750000000004,CLR:00,29.953333333333333,10.0,57.0,000,20.625,6.125
2024-05-10,72793894274,30.07208333333333,46.0,55.0,0.00,BR:1 ||,0.03,6.125,70.0,30.062916666666663,CLR:00,29.73208333333333,10.0,55.0,000,17.0,4.291666666666667
2024-05-11,72793894274,29.924166666666668,48.0,55.0,0.00,BR:1 ||,0.005,5.375,29.0,29.91416666666667,CLR:00,29.584166666666665,10.0,62.0,000,17.0,3.0416666666666665
2024-05-12,72793894274,29.97,50.0,56.0,0.00,BR:1 ||,-0.00875,3.25,46.0,29.960416666666664,CLR:00,29.63,10.0,53.0,000,17.0,3.583333333333333
2024-05-13,72793894274,30.085,50.0,52.0,0.00,BR:1 ||,-0.0175,4.0,93.0,30.08458333333333,CLR:00,29.744999999999997,10.0,51.0,VRB,17.0,4.866666666666666
2024-05-14,72793894274,30.185,45.0,51.0,0.00,BR:1 ||,-0.0075,3.625,80.0,30.181249999999995,CLR:00,29.845,10.0,54.0,020,17.5,6.153846153846154
2024-05-15,72793894274,30.089230769230767,50.0,54.0,0.00,BR:1 ||,0.01875,5.375,46.0,30.09125,CLR:00,29.74923076923077,10.0,60.0,000,27.066666666666663,4.24
2024-05-16,72793894274,29.976829268292686,50.0,50.0,0.00,BR:1 ||,0.01,6.428571428571429,100.0,29.96565217391305,CLR:00,29.636829268292686,10.0,50.0,230,27.066666666666663,9.926829268292684
2024-05-17,72793894274,30.10708333333333,40.0,48.0,0.00,-RA:02 |RA |RA,-0.02375,4.125,77.0,30.107916666666664,CLR:00,29.76708333333333,10.0,44.0,210,20.5,8.333333333333334
2024-05-18,72793894274,30.096774193548388,43.0,47.0,0.00,-RA:02 |RA |RA,-0.0012499999999999,4.25,86.0,30.09583333333333,OVC:08 13,29.756774193548384,10.0,45.0,190,18.5,6.1
2024-05-19,72793894274,30.224666666666668,43.0,45.0,0.00,-RA:02 |RA |RA,-0.01625,4.375,72.0,30.234583333333333,CLR:00,29.884666666666657,10.0,45.0,000,18.5,4.1
2024-05-20,72793894274,30.255357142857147,43.0,45.0,0.00,-RA:02 |RA |RA,0.005,3.75,93.0,30.25125,CLR:00,29.915357142857143,10.0,45.0,000,18.5,5.607142857142857
2024-05-21,72793894274,30.039767441860462,51.0,52.0,0.00,-RA:02 |RA |RA,0.04375,7.125,97.0,30.02791666666667,BKN:07 13 OVC:08 48,29.699767441860462,10.0,51.0,200,23.76923076923077,11.581395348837209
2024-05-22,72793894274,29.962000000000003,41.0,47.0,0.00,-RA:02 |RA |RA,-0.03,2.625,80.0,29.968333333333334,CLR:00,29.622,10.0,48.0,VRB,24.714285714285715,7.0
2024-05-23,72793894274,30.108,45.0,48.0,0.00,-RA:02 |RA |RA,0.0075,4.5,67.0,30.105833333333333,CLR:00,29.768,10.0,47.0,190,20.33333333333333,6.52
2024-05-24,72793894274,29.880689655172414,45.0,48.0,0.00,-RA:02 |RA |RA,0.02375,6.0,80.0,29.888750000000005,OVC:08 30,29.54068965517241,10.0,47.0,200,20.33333333333333,7.413793103448276
2024-05-25,72793894274,29.9593103448276,44.0,48.0,0.00,-RA:02 |RA |RA,-0.03,1.5,86.0,29.970833333333346,OVC:08 13,29.61931034482759,10.0,48.0,220,22.25,10.89655172413793
2024-05-26,72793894274,30.121935483870963,49.0,49.0,0.00,-RA:02 |RA |RA,-0.0075,0.625,86.0,30.125,BKN:07 31 BKN:07 60 OVC:08 70,29.78193548387096,10.0,48.0,210,22.6,7.096774193548387
2024-05-27,72793894274,30.12807692307693,48.0,51.0,0.00,-RA:02 |RA |RA,0.0075,5.375,54.0,30.124166666666667,CLR:00,29.78807692307692,10.0,49.0,VRB,22.6,5.5
2024-05-28,72793894274,30.118571428571435,45.0,52.0,0.00,-RA:02 |RA |RA,-0.015,2.875,86.0,30.120833333333337,CLR:00,29.77857142857143,10.0,50.0,210,22.6,7.321428571428571
2024-05-29,72793894274,30.29068965517241,47.0,49.0,0.00,-RA:02 |RA |RA,-0.02125,1.625,93.0,30.2975,CLR:00,29.950689655172408,10.0,48.0,190,23.714285714285715,7.172413793103448
2024-05-30,72793894274,30.36961538461538,44.0,47.0,0.00,-RA:02 |RA |RA,0.0087499999999999,5.125,90.0,30.36583333333333,CLR:00,30.02961538461539,10.0,50.0,000,17.5,4.583333333333333
2024-05-31,72793894274,30.122916666666665,43.0,49.0,0.00,-RA:02 |RA |RA,0.04,6.75,83.0,30.11916666666667,CLR:00,29.782916666666665,10.0,50.0,030,17.5,6.666666666666667
2024-06-01,72793894274,29.9437037037037,51.0,54.0,0.00,-RA:02 |RA |RA,0.00625,6.125,72.0,29.94375,OVC:08 60,29.60370370370371,10.0,54.0,000,26.916666666666668,3.703703703703704
2024-06-02,72793894274,29.729130434782604,55.0,55.0,0.00,-RA:02 |RA |RA,0.0325,6.5,100.0,29.73041666666667,OVC:08 8,29.389130434782604,10.0,55.0,200,26.916666666666668,7.565217391304348
2024-06-03,72793894274,29.7556,48.0,51.0,T,-RA:02 |RA |RA,-0.03375,3.625,86.0,29.792083333333338,BKN:07 30 OVC:08 35,29.416,10.0,50.0,220,25.823529411764707,12.408163265306122
2024-06-04,72793894274,29.92315789473684,49.0,56.0,0.00,-RA:02 |RA |RA,-0.01875,3.625,87.0,29.94583333333333,CLR:00,29.583157894736843,10.0,54.0,200,26.875,14.526315789473683
2024-06-05,72793894274,30.19851851851852,46.0,49.0,0.00,BR:1 ||,-0.0024999999999999,3.875,93.0,30.195,CLR:00,29.858518518518512,10.0,48.0,000,19.5,4.851851851851852
2024-06-06,72793894274,30.10333333333333,45.0,69.0,0.00,BR:1 ||,0.01375,5.75,38.0,30.09958333333333,CLR:00,29.76333333333333,10.0,53.0,020,19.5,8.041666666666666
2024-06-07,72793894274,29.975,45.0,73.0,0.00,BR:1 ||,0.02375,6.0,37.0,29.96666666666667,CLR:00,29.635,10.0,57.0,020,20.83333333333333,7.916666666666667
2024-06-08,72793894274,29.91416666666667,49.0,57.0,0.00,BR:1 ||,-0.00625,4.0,37.0,29.905833333333334,CLR:00,29.574166666666667,10.0,51.0,000,17.0,3.9166666666666665
2024-06-09,72793894274,30.04034482758621,52.0,53.0,0.00,BR:1 ||,-0.0175,2.75,87.0,30.0325,CLR:00,29.700344827586203,10.0,51.0,240,19.5,6.655172413793103
2024-06-10,72793894274,30.12111111111112,50.0,50.0,0.00,BR:1 ||,0.0174999999999999,5.125,100.0,30.10166666666667,CLR:00,29.7811111111111,10.0,50.0,230,25.666666666666668,4.264705882352941
2024-06-11,72793894274,30.077692307692303,48.0,55.0,0.00,-RA:02 |RA |RA,-0.02625,2.25,80.0,30.074583333333333,CLR:00,29.73769230769231,10.0,53.0,200,25.666666666666668,9.5
2024-06-12,72793894274,30.20931034482758,46.0,53.0,0.00,-RA:02 |RA |RA,0.005,4.875,72.0,30.20249999999999,CLR:00,29.86931034482759,10.0,49.0,000,20.0,4.571428571428571
2024-06-13,72793894274,30.085416666666664,45.0,50.0,0.00,-RA:02 |RA |RA,0.0075,5.375,83.0,30.08125,CLR:00,29.74541666666667,10.0,48.0,230,18.25,5.583333333333333
2024-06-14,72793894274,30.12653846153846,47.0,55.0,0.00,-RA:02 |RA |RA,0.0012499999999999,4.875,86.0,30.120416666666667,CLR:00,29.786538461538463,10.0,53.0,190,18.25,7.92
2024-06-15,72793894274,30.083823529411763,48.0,50.0,0.00,-RA:02 |RA |RA,-0.01,2.75,83.0,30.091666666666665,CLR:00,29.743823529411763,10.0,49.0,210,21.307692307692307,9.117647058823527
2024-06-16,72793894274,30.06911764705882,46.0,48.0,0.00,-RA:02 |RA |RA,0.01625,5.375,93.0,30.04958333333333,CLR:00,29.72911764705882,10.0,47.0,000,17.0,4.676470588235294
2024-06-17,72793894274,30.04694444444445,48.0,49.0,0.00,-RA:02 |RA |RA,-0.01125,3.25,93.0,30.04666666666667,BKN:07 11 OVC:08 60,29.70694444444445,10.0,48.0,210,19.666666666666668,7.138888888888889
2024-06-18,72793894274,30.055862068965517,48.0,50.0,0.00,-RA:02 |RA |RA,0.01125,6.0,93.0,30.04708333333333,CLR:00,29.71586206896551,10.0,49.0,030,17.666666666666668,5.310344827586207
2024-06-19,72793894274,29.984166666666667,49.0,52.0,0.00,-RA:02 |RA |RA,0.00625,5.125,41.0,29.97875,CLR:00,29.644166666666667,10.0,60.0,020,17.666666666666668,7.208333333333333
2024-06-20,72793894274,29.97541666666667,51.0,56.0,0.00,-RA:02 |RA |RA,0.0024999999999999,4.5,37.0,29.96666666666667,CLR:00,29.635416666666668,10.0,52.0,000,21.0,6.583333333333333
2024-06-21,72793894274,29.93541666666667,51.0,82.0,0.00,-RA:02 |RA |RA,0.00375,5.125,67.0,29.925,CLR:00,29.595416666666665,10.0,53.0,000,21.0,2.2916666666666665
2024-06-22,72793894274,29.928888888888896,57.0,60.0,0.00,-RA:02 |RA |RA,-0.005,3.875,81.0,29.919583333333332,CLR:00,29.58888888888889,10.0,53.0,VRB,21.0,5.962962962962963
2024-06-23,72793894274,30.038571428571437,50.0,56.0,0.00,-RA:02 |RA |RA,-0.0175,3.375,59.0,30.037500000000005,CLR:00,29.69857142857143,10.0,54.0,220,20.3,8.785714285714286
2024-06-24,72793894274,30.08645161290322,51.0,53.0,0.00,-RA:02 |RA |RA,0.0075,4.0,87.0,30.075833333333325,CLR:00,29.746451612903236,10.0,53.0,020,17.0,5.064516129032258
