DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-01,72790024141,30.094848484848484,26.0,28.545454545454547,0,-SN:03 BR:1 |SN |,-0.0212499999999999,4.25,87.75757575757575,30.141666666666666,OVC:08 10,28.75,10.0,27.51515151515152,320,25.5,5.0
2024-01-25,72790024141,30.1,32.0,33.67796610169491,0.00,BR:1 ||,-0.03125,1.75,93.96610169491524,30.146666666666665,OVC:08 5,28.75423728813559,10.0,33.067796610169495,000,21.0,0.0
2024-01-26,72790024141,30.229499999999994,34.0,35.125,0.00,-RA:02 BR:1 |RA |RA,0.00625,5.25,89.45,30.267916666666668,BKN:07 12 OVC:08 39,28.8795,10.0,33.925,350,21.0,3.0
2024-01-27,72790024141,30.20215384615385,34.0,36.72307692307693,0.00,BR:1 ||,0.0024999999999999,4.75,95.44615384615383,30.22791666666667,OVC:08 6,28.852153846153843,10.0,36.43076923076923,000,21.0,3.0
2024-01-28,72790024141,30.20036363636364,35.0,37.6,0.00,BR:1 ||,-0.0087499999999999,3.375,95.16363636363636,30.24166666666666,OVC:08 2,28.85036363636365,10.0,37.27272727272727,000,21.0,0.0
2024-01-29,72790024141,30.156666666666663,40.0,44.708333333333336,0.00,FG:2 |FG |,0.025,5.875,83.375,30.17875,CLR:00,28.81,10.0,42.41666666666666,350,21.0,9.0
2024-01-30,72790024141,30.02621621621621,35.0,39.5945945945946,0.00,FG:2 |FG |,0.025,4.875,92.70270270270272,30.016666666666666,VV:09 2,28.68405405405405,10.0,38.83783783783784,350,21.0,7.0
2024-01-31,72790024141,29.66541666666667,38.0,44.16666666666666,0.00,-RA:02 |RA |RA,0.03625,5.875,88.20833333333333,29.681249999999995,CLR:00,28.335416666666664,10.0,42.75,360,21.0,10.0
2024-02-01,72790024141,29.529787234042544,44.0,45.340425531914896,0.00,FG:2 |FG |,-0.0012499999999999,4.125,92.4255319148936,29.532083333333336,VV:09 2,28.207659574468085,10.0,44.4468085106383,000,21.0,0.0
2024-02-02,72790024141,29.6525641025641,37.0,40.30769230769231,0.00,FG:2 |FG |,-0.0275,1.625,92.8974358974359,29.70249999999999,OVC:08 10,28.324358974358976,10.0,39.51282051282051,000,21.0,0.0
2024-02-03,72790024141,29.894651162790705,35.0,38.2093023255814,0.00,BR:1 ||,-0.01625,2.875,89.04651162790698,29.923333333333336,CLR:00,28.555813953488364,10.0,36.88372093023256,220,21.0,6.0
2024-02-04,72790024141,29.877666666666663,35.0,40.5,0.00,BR:1 ||,0.02625,4.625,78.1,29.905833333333334,CLR:00,28.541,10.0,37.63333333333333,010,21.0,13.0
2024-02-05,72790024141,29.644000000000005,36.0,40.22222222222222,0.01,-RA:02 |RA |RA,0.005,3.625,87.64444444444445,29.675,OVC:08 14,28.314,10.0,38.84444444444444,310,21.0,10.0
2024-02-06,72790024141,29.6838775510204,39.0,40.40816326530612,0.00,BR:1 ||,0.00625,5.25,89.24489795918367,29.70375,OVC:08 13,28.353877551020407,10.0,39.16326530612245,310,21.0,3.0
2024-02-07,72790024141,29.6518,37.0,41.16,0.00,BR:1 ||,-0.01375,4.375,85.98,29.68375,OVC:08 70,28.321800000000003,10.0,39.38,000,21.0,5.0
2024-02-08,72790024141,29.83069767441861,35.0,38.16279069767442,0.00,BR:1 ||,-0.01375,2.5,83.90697674418605,29.87583333333333,OVC:08 2,28.494651162790696,10.0,36.13953488372093,000,21.0,5.0
2024-02-09,72790024141,30.07166666666667,21.0,39.75,0.00,-RA:02 |RA |RA,-0.0375,1.875,56.79166666666666,30.09583333333333,CLR:00,28.72833333333333,10.0,33.833333333333336,320,21.0,7.0
2024-02-10,72790024141,30.199583333333333,28.0,34.416666666666664,0.00,-RA:02 |RA |RA,0.005,3.875,69.5,30.234166666666667,CLR:00,28.849583333333328,10.0,30.83333333333333,010,21.0,6.0
2024-02-11,72790024141,30.080769230769228,33.0,38.07692307692308,0.00,-RA:02 |RA |RA,0.01625,6.75,77.07692307692308,30.11291666666666,OVC:08 70,28.73769230769231,10.0,35.23076923076923,000,21.0,0.0
2024-02-12,72790024141,30.06,34.0,40.208333333333336,0.00,-RA:02 |RA |RA,-0.00625,4.75,77.125,30.08583333333333,CLR:00,28.718333333333334,10.0,37.29166666666666,000,21.0,0.0
2024-02-13,72790024141,30.074583333333337,20.0,38.125,0.00,-SN:03 BR:1 |SN |,0.0049999999999999,4.25,58.5,30.10333333333333,OVC:08 80,28.732916666666664,10.0,32.625,360,21.0,13.0
2024-02-14,72790024141,29.99791666666667,19.0,35.458333333333336,0.00,-SN:03 BR:1 |SN |,0.01625,4.875,54.083333333333336,30.02833333333333,OVC:08 90,28.657916666666665,10.0,30.08333333333333,010,28.0,8.0
2024-02-15,72790024141,30.063333333333333,23.0,30.692307692307693,0.00,-SN:03 BR:1 |SN |,-0.04125,1.75,76.6923076923077,30.137500000000003,OVC:08 34,28.72051282051283,10.0,28.17948717948718,010,28.0,11.0
2024-02-16,72790024141,30.430416666666662,16.0,30.20833333333333,0.00,-SN:03 |SN |,-0.0212499999999999,4.0,56.0,30.47541666666667,CLR:00,29.07333333333333,10.0,25.45833333333333,350,17.0,6.0
2024-02-17,72790024141,30.17458333333333,14.0,33.208333333333336,0.00,-SN:03 |SN |,0.0614285714285714,7.142857142857143,51.79166666666666,30.21375,CLR:00,28.82791666666667,10.0,27.666666666666668,350,20.0,11.0
2024-02-18,72790024141,29.92368421052632,32.0,36.078947368421055,0.00,-SN:03 |SN |,-6.505213034913028e-19,3.5,75.8157894736842,29.951250000000005,SCT:04 11 OVC:08 17,28.58368421052631,10.0,33.26315789473684,000,23.0,3.0
2024-02-19,72790024141,29.843888888888884,33.0,39.5,0.00,-RA:02 |RA |RA,0.01375,5.25,82.36111111111111,29.86958333333333,OVC:08 15,28.508611111111108,10.0,37.25,360,23.0,10.0
2024-02-20,72790024141,29.92939393939394,37.0,41.0,0.00,-RA:02 |RA |RA,-0.01125,3.875,85.03030303030303,29.947916666666668,OVC:08 16,28.58939393939394,10.0,38.96969696969697,150,23.0,5.0
2024-02-21,72790024141,29.994857142857143,35.0,42.114285714285714,0.00,BR:1 ||,-0.02375,3.0,81.31428571428572,30.026666666666667,OVC:08 16,28.65342857142857,10.0,39.51428571428571,000,23.0,0.0
2024-02-22,72790024141,30.28081632653061,32.0,37.97959183673469,0.00,FG:2 |FG |,-0.02625,3.5,87.6734693877551,30.31833333333333,CLR:00,28.93081632653061,10.0,36.40816326530612,000,23.0,3.0
2024-02-23,72790024141,30.279,30.0,36.35,0.00,FZ:8 FG:2 |FG |,0.0287499999999999,6.0,86.275,30.262083333333333,CLR:00,28.93,10.0,34.5,000,23.0,0.0
2024-02-24,72790024141,29.9525,32.0,47.083333333333336,0.00,-RA:02 |RA |RA,0.02625,7.0,56.29166666666666,29.964583333333337,CLR:00,28.6125,10.0,40.375,230,23.0,6.0
2024-02-25,72790024141,29.648750000000003,33.0,46.208333333333336,0.00,-RA:02 |RA |RA,0.04,6.375,61.958333333333336,29.661666666666665,CLR:00,28.321250000000003,10.0,40.458333333333336,220,32.27272727272727,10.0
2024-02-26,72790024141,29.675416666666667,18.0,37.29166666666666,0.00,-RA:02 |RA |RA,-0.02375,2.75,46.375,29.69708333333333,CLR:00,28.345416666666665,10.0,30.5,290,27.166666666666668,15.0
2024-02-27,72790024141,29.9296,18.0,34.84,0.00,-RA:02 |RA |RA,-0.02,4.75,56.0,29.96625,CLR:00,28.591600000000003,10.0,29.72,300,24.0,10.0
2024-02-28,72790024141,29.64041666666667,36.0,45.5,0.00,-RA:02 |RA |RA,0.0525,6.625,65.375,29.65958333333333,CLR:00,28.313333333333333,10.0,40.25,190,33.0,14.0
2024-02-29,72790024141,29.39666666666667,36.0,43.48148148148148,0.00,-RA:02 |RA |RA,-0.005,3.75,63.22222222222222,29.409166666666664,CLR:00,28.077037037037037,10.0,38.22222222222222,190,26.375,11.0
2024-03-01,72790024141,29.47375,24.0,36.41666666666666,0.00,-RA:02 |RA |RA,0.0125,4.375,70.08333333333333,29.4975,CLR:00,28.15291666666667,10.0,32.583333333333336,190,24.33333333333333,10.0
2024-03-02,72790024141,29.363,30.0,35.9,0.00,-RA:02 |RA |RA,-0.0175,3.125,71.66666666666667,29.406666666666663,CLR:00,28.045,10.0,32.3,230,28.0,10.0
2024-03-03,72790024141,29.644583333333333,24.0,32.833333333333336,0.00,-RA:02 |RA |RA,-0.0175,3.25,69.04166666666667,29.67833333333333,CLR:00,28.315,10.0,29.08333333333333,180,18.0,5.0
2024-03-04,72790024141,29.79375,26.0,35.458333333333336,0.00,-RA:02 |RA |RA,-0.02625,2.5,57.708333333333336,29.82208333333333,CLR:00,28.45958333333333,10.0,29.916666666666668,220,21.0,6.0
2024-03-05,72790024141,29.90291666666667,19.0,36.29166666666666,0.00,-RA:02 |RA |RA,-0.00625,4.0,52.5,29.93208333333333,CLR:00,28.562916666666663,10.0,30.20833333333333,340,28.33333333333333,9.0
2024-03-06,72790024141,29.997083333333336,15.0,34.458333333333336,0.00,-RA:02 |RA |RA,-0.01,3.0,48.91666666666666,30.030833333333334,CLR:00,28.657083333333333,10.0,28.25,310,28.33333333333333,3.0
2024-03-07,72790024141,30.157916666666665,17.0,35.208333333333336,0.00,-RA:02 |RA |RA,-0.02875,2.5,51.833333333333336,30.192499999999995,CLR:00,28.810416666666665,10.0,29.25,340,28.33333333333333,6.0
2024-03-08,72790024141,30.21416666666667,25.0,37.708333333333336,0.00,-RA:02 |RA |RA,0.0212499999999999,4.875,59.375,30.246250000000003,CLR:00,28.86625,10.0,32.291666666666664,360,28.33333333333333,7.0
2024-03-09,72790024141,29.85125,27.0,39.25,0.00,-RA:02 |RA |RA,0.03125,5.875,63.208333333333336,29.87625,CLR:00,28.51541666666667,10.0,34.416666666666664,010,28.33333333333333,7.0
2024-03-10,72790024141,29.708076923076923,29.0,45.07692307692308,0.00,-RA:02 |RA |RA,0.0037499999999999,5.625,59.42307692307692,29.72875,CLR:00,28.37807692307693,10.0,38.88461538461539,220,35.333333333333336,8.0
2024-03-11,72790024141,29.752307692307696,31.0,42.5,0.00,-RA:02 |RA |RA,0.01125,5.625,72.5,29.776250000000005,CLR:00,28.42076923076923,10.0,38.46153846153846,160,23.0,7.0
2024-03-12,72790024141,29.828333333333337,23.0,43.5,0.00,-RA:02 |RA |RA,-0.0375,1.875,60.04166666666666,29.847916666666663,CLR:00,28.495000000000005,10.0,37.25,270,30.8,0.0
2024-03-13,72790024141,30.258750000000003,22.0,46.0,0.00,-RA:02 |RA |RA,-0.04375,1.25,40.625,30.277083333333334,CLR:00,28.909166666666664,10.0,36.54166666666666,300,19.666666666666668,6.0
2024-03-14,72790024141,30.42875,26.0,42.54166666666666,0.00,-RA:02 |RA |RA,0.0049999999999999,4.875,55.75,30.45375,CLR:00,29.072916666666668,10.0,36.04166666666666,000,23.0,7.0
2024-03-15,72790024141,30.241666666666664,31.0,46.79166666666666,0.00,-RA:02 |RA |RA,0.025,5.625,54.91666666666666,30.260416666666668,CLR:00,28.891666666666666,10.0,39.125,010,23.0,5.0
2024-03-16,72790024141,30.12333333333333,36.0,54.333333333333336,0.00,-RA:02 |RA |RA,0.0024999999999999,3.625,50.083333333333336,30.12958333333333,CLR:00,28.77583333333333,10.0,44.875,060,23.0,6.0
2024-03-17,72790024141,30.177916666666665,39.0,55.41666666666666,0.00,-RA:02 |RA |RA,-0.0024999999999999,3.625,54.41666666666666,30.17833333333333,CLR:00,28.827916666666667,10.0,46.75,000,23.0,7.0
2024-03-18,72790024141,30.125416666666663,43.0,53.04166666666666,0.00,-RA:02 |RA |RA,0.0137499999999999,4.375,63.708333333333336,30.130416666666665,CLR:00,28.77958333333333,10.0,46.208333333333336,000,23.0,0.0
2024-03-19,72790024141,29.915000000000003,37.0,56.16666666666666,0.00,-RA:02 |RA |RA,0.02375,6.375,56.625,29.91541666666667,CLR:00,28.577083333333334,10.0,47.66666666666666,000,23.0,6.0
2024-03-20,72790024141,29.8088,31.0,54.68,0.00,-RA:02 |RA |RA,0.0062499999999999,3.625,46.8,29.805833333333336,CLR:00,28.4764,10.0,44.56,170,21.83333333333333,8.0
2024-03-21,72790024141,29.945000000000004,29.0,53.958333333333336,0.00,-RA:02 |RA |RA,-0.02875,3.25,43.29166666666666,29.945833333333336,CLR:00,28.605,10.0,43.5,220,19.5,5.0
2024-03-22,72790024141,29.851250000000004,38.0,50.25,0.00,-RA:02 |RA |RA,0.04125,7.375,58.66666666666666,29.8575,CLR:00,28.515833333333333,10.0,43.583333333333336,010,27.5,3.0
2024-03-23,72790024141,29.520344827586204,40.0,47.27586206896552,0.00,-RA:02 |RA |RA,0.0175,5.0,76.62068965517241,29.529583333333324,BKN:07 80,28.199310344827595,10.0,43.89655172413793,320,27.5,3.0
2024-03-24,72790024141,29.672083333333333,19.0,48.79166666666666,0.00,-RA:02 |RA |RA,-0.03125,2.625,55.54166666666666,29.67833333333333,CLR:00,28.3425,10.0,41.04166666666666,330,22.0,10.0
2024-03-25,72790024141,29.771666666666665,29.0,43.91666666666666,0.00,-RA:02 |RA |RA,0.00375,4.375,59.708333333333336,29.78791666666667,CLR:00,28.441666666666663,10.0,37.54166666666666,360,20.0,7.0
2024-03-26,72790024141,29.8596,28.0,45.84,0.00,-RA:02 |RA |RA,-0.0137499999999999,3.625,52.08,29.8725,CLR:00,28.5216,10.0,38.08,300,20.0,5.0
2024-03-27,72790024141,29.76241379310345,43.0,40.01724137931034,0.00,-RA:02 BR:1 |RA |RA,0.0124999999999999,5.0,90.89655172413794,29.80666666666666,CLR:00,28.43068965517242,10.0,39.03448275862069,000,19.0,0.0
2024-03-28,72790024141,29.74125,37.0,41.525,0.00,FG:2 |FG |,-0.00125,4.625,85.2,29.764166666666668,VV:09 2,28.411250000000003,10.0,39.5,000,19.0,0.0
2024-03-29,72790024141,29.86458333333333,33.0,43.91666666666666,0.00,|RA |,-0.015,3.0,67.33333333333333,29.882500000000004,CLR:00,28.526666666666667,10.0,38.833333333333336,350,33.77777777777778,7.0
2024-03-30,72790024141,29.832083333333333,29.0,48.5,0.00,|RA |,0.0212499999999999,6.125,48.875,29.843333333333334,CLR:00,28.49625,10.0,40.083333333333336,340,33.77777777777778,15.0
2024-03-31,72790024141,29.855,25.0,50.41666666666666,0.00,|RA |,-0.02125,2.75,38.583333333333336,29.860416666666666,CLR:00,28.517916666666665,10.0,39.54166666666666,360,33.77777777777778,15.0
2024-04-01,72790024141,30.008,28.0,52.6,0.00,|RA |,-0.0228571428571428,2.7142857142857144,53.45,30.017000000000007,CLR:00,28.65625,10.0,41.875,VRB,27.0,5.0
2024-04-02,72790024141,29.949090909090916,46.0,65.63636363636364,T,|RA |,0.0466666666666666,4.0,44.0,29.94636363636364,CLR:00,28.6775,10.0,38.5,180,27.0,11.0
2024-04-03,72790024141,29.955416666666665,35.0,49.29166666666666,T,|RA |,0.005,4.875,47.458333333333336,29.95833333333333,CLR:00,28.6775,10.0,38.5,190,22.0,7.0
2024-04-04,72790024141,29.68,36.0,42.93333333333333,T,|RA |,0.0275,6.5,73.96666666666667,29.70583333333333,CLR:00,28.6775,10.0,38.5,330,17.5,7.0
2024-04-05,72790024141,29.68914285714285,38.0,43.51428571428571,0.01,|RA |,-0.02,3.125,76.08571428571429,29.70416666666668,CLR:00,28.6775,10.0,38.5,310,17.5,8.0
2024-04-06,72790024141,29.940416666666664,29.0,48.333333333333336,T,|RA |,-0.02625,2.75,53.41666666666666,29.953333333333333,CLR:00,28.6775,10.0,38.5,240,17.5,3.0
2024-04-07,72790024141,30.095,28.0,48.583333333333336,T,|RA |,-0.01,2.625,47.66666666666666,30.1075,CLR:00,28.6775,10.0,38.5,230,21.0,8.0
2024-04-08,72790024141,30.07708333333333,27.0,47.375,T,|RA |,0.01125,4.75,56.25,30.090416666666663,CLR:00,28.6775,10.0,38.5,210,23.5,10.0
2024-04-09,72790024141,30.0896,28.0,53.2,T,|RA |,-0.0225,2.75,46.8,30.0975,CLR:00,28.6775,10.0,38.5,220,26.545454545454547,13.0
2024-04-10,72790024141,30.23833333333333,25.0,49.458333333333336,T,|RA |,0.01125,4.375,42.875,30.249166666666667,CLR:00,28.6775,10.0,38.5,310,22.33333333333333,5.0
2024-04-11,72790024141,29.8875,33.0,51.125,T,|RA |,0.04875,5.875,52.708333333333336,29.895416666666662,CLR:00,28.6775,10.0,38.5,000,22.33333333333333,6.0
2024-04-12,72790024141,29.77416666666667,35.0,56.083333333333336,T,|RA |,-0.005,3.375,50.375,29.7725,CLR:00,28.6775,10.0,38.5,000,22.33333333333333,6.0
2024-04-13,72790024141,29.840833333333336,43.0,58.208333333333336,T,|RA |,-0.0025,3.75,56.583333333333336,29.83916666666667,CLR:00,28.6775,10.0,38.5,350,22.33333333333333,5.0
2024-04-14,72790024141,29.791666666666668,39.0,65.41666666666667,T,|RA |,0.0024999999999999,4.125,35.083333333333336,29.77583333333333,CLR:00,28.6775,10.0,38.5,310,22.33333333333333,5.0
2024-04-15,72790024141,29.957083333333333,24.0,58.25,T,|RA |,-0.03125,2.5,28.791666666666668,29.950416666666666,CLR:00,28.6775,10.0,38.5,290,30.8,0.0
2024-04-16,72790024141,30.155,20.0,49.34615384615385,T,|RA |,-0.0225,2.25,31.03846153846154,30.1675,CLR:00,28.6775,10.0,38.5,300,27.571428571428573,13.0
2024-04-17,72790024141,30.32041666666667,21.0,49.04166666666666,T,|RA |,-0.0175,3.625,33.375,30.33375,CLR:00,28.6775,10.0,38.5,010,23.83333333333333,7.0
2024-04-18,72790024141,30.27625,29.0,47.91666666666666,T,|RA |,0.01,5.0,43.375,30.290416666666665,CLR:00,28.6775,10.0,38.5,360,18.75,8.0
2024-04-19,72790024141,30.215833333333336,20.0,49.66666666666666,T,|RA |,0.01375,5.125,37.208333333333336,30.227083333333336,CLR:00,28.6775,10.0,38.5,010,24.3,10.0
2024-04-20,72790024141,30.07041666666667,16.0,55.083333333333336,T,|RA |,0.015,4.875,29.291666666666668,30.074583333333337,CLR:00,28.6775,10.0,38.5,010,24.8,11.0
2024-04-21,72790024141,30.1848,23.0,50.92,T,|RA |,-0.02,3.875,33.28,30.19375,CLR:00,28.6775,10.0,38.5,280,27.05555555555556,11.0
2024-04-22,72790024141,30.097916666666663,22.0,52.16666666666666,T,|RA |,0.015,5.0,32.541666666666664,30.105,CLR:00,28.6775,10.0,38.5,010,22.5,6.0
2024-04-23,72790024141,29.95875,25.0,52.708333333333336,T,|RA |,0.02,5.25,36.91666666666666,29.96375,CLR:00,28.6775,10.0,38.5,000,23.5,0.0
2024-04-24,72790024141,29.89333333333333,28.0,54.66666666666666,T,|RA |,0.0025,4.875,43.333333333333336,29.895,CLR:00,28.6775,10.0,38.5,300,23.5,0.0
2024-04-25,72790024141,29.7825925925926,35.0,51.407407407407405,T,|RA |,0.01625,5.125,67.44444444444444,29.785833333333333,CLR:00,28.6775,10.0,38.5,200,24.8,6.0
2024-04-26,72790024141,29.787931034482764,40.0,51.93103448275862,T,|RA |,-0.015,3.375,68.0,29.798333333333336,CLR:00,28.6775,10.0,38.5,010,23.83333333333333,6.0
2024-04-27,72790024141,29.885600000000004,34.0,53.0,T,|RA |,-0.0075,3.375,55.84,29.889166666666668,CLR:00,28.6775,10.0,38.5,230,23.83333333333333,6.0
2024-04-28,72790024141,29.9252,28.0,51.16,T,|RA |,0.00375,4.75,50.96,29.93375,CLR:00,28.6775,10.0,38.5,000,24.25,0.0
2024-04-29,72790024141,29.9192,19.0,48.16,T,|RA |,-0.00875,3.375,38.16,29.92875,CLR:00,28.6775,10.0,38.5,270,24.8,11.0
2024-04-30,72790024141,30.01227272727272,26.0,46.36363636363637,0.00,-RA:02 |RA |RA,-0.00875,4.25,43.04545454545455,30.0247619047619,CLR:00,28.6775,10.0,38.5,000,19.5,6.0
2024-05-01,72790024141,30.0275,26.0,51.75,0.00,-RA:02 |RA |RA,0.0075,3.625,34.166666666666664,30.035416666666663,CLR:00,28.686666666666664,10.0,39.833333333333336,VRB,19.5,7.0
2024-05-02,72790024141,29.975833333333338,23.0,50.79166666666666,0.00,-RA:02 |RA |RA,0.0024999999999999,3.875,39.41666666666666,29.98375,CLR:00,28.63583333333333,10.0,39.41666666666666,000,21.5,7.0
2024-05-03,72790024141,29.90833333333333,33.0,55.583333333333336,0.00,-RA:02 |RA |RA,0.0287499999999999,5.375,41.75,29.90875,CLR:00,28.57166666666667,10.0,44.083333333333336,360,21.5,8.0
2024-05-04,72790024141,29.548333333333336,41.0,56.66666666666666,0.00,-RA:02 |RA |RA,0.03375,6.0,53.41666666666666,29.541666666666668,OVC:08 100,28.22375000000001,10.0,48.25,330,30.666666666666668,13.0
2024-05-05,72790024141,29.541666666666668,40.0,57.125,0.00,-RA:02 |RA |RA,-0.0225,2.875,53.333333333333336,29.535,OVC:08 70,28.21708333333333,10.0,48.79166666666666,330,28.0,18.0
2024-05-06,72790024141,29.758333333333336,26.0,53.29166666666666,0.00,-RA:02 |RA |RA,-0.01875,2.875,43.583333333333336,29.75916666666667,CLR:00,28.427916666666665,10.0,42.583333333333336,240,27.454545454545453,18.0
2024-05-07,72790024141,30.015416666666667,24.0,54.583333333333336,0.00,-RA:02 |RA |RA,-0.0375,2.0,32.708333333333336,30.019583333333333,CLR:00,28.674166666666668,10.0,41.79166666666666,310,27.05555555555556,21.0
2024-05-08,72790024141,30.242916666666662,25.0,58.0,0.00,-RA:02 |RA |RA,-0.02,3.125,32.541666666666664,30.241666666666664,CLR:00,28.892916666666668,10.0,44.04166666666666,310,29.454545454545453,7.0
2024-05-09,72790024141,30.2904,34.0,63.76,0.00,-RA:02 |RA |RA,0.01125,5.375,38.04,30.285,CLR:00,28.940400000000004,10.0,49.28,310,19.5,7.0
2024-05-10,72790024141,30.084166666666665,37.0,68.54166666666667,0.00,-RA:02 |RA |RA,0.0325,6.25,34.541666666666664,30.06625,CLR:00,28.73958333333333,10.0,52.333333333333336,VRB,18.0,3.0
2024-05-11,72790024141,29.855,38.0,71.25,0.00,-RA:02 |RA |RA,0.0177777777777777,5.555555555555555,36.5,29.834166666666665,CLR:00,28.519583333333333,10.0,54.54166666666666,300,23.25,6.0
2024-05-12,72790024141,29.794799999999995,36.0,75.88,0.00,-RA:02 |RA |RA,0.0024999999999999,4.375,24.68,29.76875,CLR:00,28.4628,10.0,54.96,310,28.46153846153846,3.0
2024-05-13,72790024141,29.8732,38.0,69.56,0.00,-RA:02 |RA |RA,-0.02,3.25,30.84,29.850833333333338,CLR:00,28.5336,10.0,52.8,300,25.6,17.0
2024-05-14,72790024141,30.01375,35.0,67.95833333333333,0.00,-RA:02 |RA |RA,-0.00875,4.0,32.916666666666664,29.9975,CLR:00,28.67375,10.0,51.958333333333336,340,21.666666666666668,15.0
2024-05-15,72790024141,29.930000000000003,38.0,72.0,0.00,-RA:02 |RA |RA,0.02,5.25,30.56,29.913750000000004,CLR:00,28.592,10.0,54.36,300,22.714285714285715,11.0
2024-05-16,72790024141,29.7508,38.0,67.8,0.00,-RA:02 |RA |RA,0.01125,5.0,35.16,29.72791666666667,CLR:00,28.420399999999997,10.0,52.52,250,34.09090909090909,6.0
2024-05-17,72790024141,29.9175,23.0,57.91666666666666,0.00,-RA:02 |RA |RA,-0.03125,2.625,29.625,29.91125000000001,CLR:00,28.57916666666667,10.0,43.625,280,28.75,18.0
2024-05-18,72790024141,29.91875,29.0,56.25,0.00,-RA:02 |RA |RA,0.0075,5.0,36.625,29.9175,CLR:00,28.578750000000003,10.0,43.708333333333336,260,21.83333333333333,10.0
2024-05-19,72790024141,30.05307692307693,28.0,56.19230769230769,0.00,-RA:02 |RA |RA,-0.02,3.375,39.23076923076923,30.054583333333337,CLR:00,28.71153846153846,10.0,44.42307692307692,290,19.857142857142858,7.0
2024-05-20,72790024141,30.0532,32.0,58.96,0.00,-RA:02 |RA |RA,0.0125,4.625,37.56,30.04875,CLR:00,28.7116,10.0,46.0,300,23.0,11.0
2024-05-21,72790024141,29.91583333333333,37.0,54.5,0.00,-RA:02 |RA |RA,0.0275,6.625,60.75,29.914583333333336,CLR:00,28.577916666666667,10.0,47.458333333333336,190,24.5,16.0
2024-05-22,72790024141,29.788400000000003,38.0,51.2,0.00,-RA:02 |RA |RA,-0.02125,2.75,62.44,29.796666666666667,CLR:00,28.4548,10.0,44.76,210,21.8,6.0
2024-05-23,72790024141,29.946250000000003,41.0,58.5,0.00,-RA:02 |RA |RA,0.0075,5.375,54.29166666666666,29.94666666666667,CLR:00,28.60625,10.0,48.958333333333336,000,22.83333333333333,5.0
2024-05-24,72790024141,29.752916666666664,36.0,59.41666666666666,0.00,-RA:02 |RA |RA,0.0225,5.125,46.04166666666666,29.743333333333336,CLR:00,28.42083333333333,10.0,48.583333333333336,300,18.33333333333333,8.0
2024-05-25,72790024141,29.76,31.0,58.04166666666666,0.00,-RA:02 |RA |RA,-0.02375,1.875,37.875,29.75333333333333,CLR:00,28.42833333333333,10.0,45.54166666666666,280,29.7,7.0
2024-05-26,72790024141,30.02625,39.0,57.458333333333336,0.00,-RA:02 |RA |RA,-0.0225,2.75,45.375,30.024583333333336,CLR:00,28.68625,10.0,46.875,000,20.33333333333333,0.0
2024-05-27,72790024141,30.04583333333333,40.0,64.45833333333333,0.00,-RA:02 |RA |RA,0.0125,5.125,42.66666666666666,30.035833333333333,CLR:00,28.704583333333336,10.0,51.75,000,17.0,5.0
2024-05-28,72790024141,29.9425,36.0,63.625,0.00,-RA:02 |RA |RA,-0.00625,3.625,42.66666666666666,29.928750000000004,CLR:00,28.6025,10.0,51.16666666666666,270,25.4,15.0
2024-05-29,72790024141,30.14708333333333,27.0,57.75,0.00,-RA:02 |RA |RA,-0.0225,3.25,34.208333333333336,30.142083333333336,CLR:00,28.79875,10.0,44.583333333333336,290,27.09090909090909,16.0
2024-05-30,72790024141,30.2104,28.0,57.72,0.00,-RA:02 |RA |RA,0.00875,4.375,34.76,30.20833333333333,CLR:00,28.8604,10.0,44.64,300,19.285714285714285,5.0
2024-05-31,72790024141,30.05916666666667,32.0,62.16666666666666,0.00,-RA:02 |RA |RA,0.02625,5.75,34.583333333333336,30.05208333333333,CLR:00,28.714583333333337,10.0,48.083333333333336,VRB,20.0,5.0
2024-06-01,72790024141,29.817083333333333,40.0,64.625,0.00,-RA:02 |RA |RA,0.02,5.625,38.458333333333336,29.80458333333333,CLR:00,28.482916666666664,10.0,50.958333333333336,300,21.0,5.0
2024-06-02,72790024141,29.703333333333337,42.0,59.91666666666666,0.00,-RA:02 |RA |RA,0.0199999999999999,5.0,62.333333333333336,29.690416666666664,CLR:00,28.37375,10.0,52.5,210,23.8,8.0
2024-06-03,72790024141,29.66,32.0,59.76,0.00,-RA:02 |RA |RA,-0.03125,3.5,47.2,29.6575,CLR:00,28.3316,10.0,48.72,260,34.63636363636363,8.0
2024-06-04,72790024141,29.860833333333336,39.0,62.375,0.00,-RA:02 |RA |RA,-0.01375,4.625,43.75,29.852083333333336,CLR:00,28.524166666666662,10.0,50.208333333333336,180,34.4,11.0
2024-06-05,72790024141,30.07625,33.0,62.875,0.00,-RA:02 |RA |RA,-0.0125,4.25,33.583333333333336,30.06625,CLR:00,28.732916666666664,10.0,48.125,000,20.0,5.0
2024-06-06,72790024141,29.98125,37.0,69.91666666666667,0.00,-RA:02 |RA |RA,0.0199999999999999,4.125,27.875,29.96333333333334,CLR:00,28.64125,10.0,51.833333333333336,000,22.0,5.0
